Date,Open,Volume,Close,month,day,quarter,lag_1,lag_2,MA,M_STD
2006-08-10,4.855982011923494,8725000.0,4.9824981689453125,8,3,3,4.916448593139648,4.890401363372803,4.354072570800781,0.2536068514089211
2006-08-11,4.976914619435281,9078000.0,4.993659496307373,8,4,3,4.9824981689453125,4.916448593139648,4.3764299869537355,0.27812864187180636
2006-08-12,4.9846670904369885,8156666.666666667,5.010714530944824,8,5,3,4.993659496307373,4.9824981689453125,4.401640160878499,0.29861024822054094
2006-08-13,4.9924195614386955,7235333.333333333,5.027769565582275,8,6,3,5.010714530944824,4.993659496307373,4.429992596308391,0.31482937260091975
2006-08-14,5.000172032440403,6314000.0,5.044824600219727,8,0,3,5.027769565582275,5.010714530944824,4.461301167805989,0.3261970145569048
2006-08-15,5.088546202286882,8553000.0,5.0690107345581055,8,1,3,5.044824600219727,5.027769565582275,4.493136888080173,0.3351672991175512
2006-08-16,5.083897910943239,15344000.0,5.048547744750977,8,2,3,5.0690107345581055,5.044824600219727,4.525737460454305,0.3421939330857799
2006-08-17,5.042032617382874,10216000.0,4.973193168640137,8,3,3,5.048547744750977,5.0690107345581055,4.557614580790202,0.34495001553235116
2006-08-18,4.9397065906505935,9343000.0,4.972265720367432,8,4,3,4.973193168640137,5.048547744750977,4.587258974711101,0.3410240471086431
2006-08-19,4.945907710719892,10391000.0,4.9973823229471845,8,5,3,4.972265720367432,4.973193168640137,4.612593173980713,0.3404338378382121
2006-08-20,4.95210883078919,11439000.0,5.0224989255269366,8,6,3,4.9973823229471845,4.972265720367432,4.637927442126805,0.33982573864213766
2006-08-21,4.958309950858489,12487000.0,5.0476155281066895,8,0,3,5.0224989255269366,4.9973823229471845,4.6649360815684,0.3370135399190799
2006-08-22,5.042035209979854,9761000.0,5.137852191925049,8,1,3,5.0476155281066895,5.0224989255269366,4.693071365356445,0.33236823917735625
2006-08-23,5.161106760393162,10439000.0,5.0792436599731445,8,2,3,5.137852191925049,5.0476155281066895,4.724503962198893,0.32819149982305384
2006-08-24,5.107151742870001,5420000.0,5.176921844482422,8,3,3,5.0792436599731445,5.137852191925049,4.754272365570069,0.3180249085079746
2006-08-25,5.186225709344482,8016000.0,5.116456031799316,8,4,3,5.176921844482422,5.0792436599731445,4.783947817484537,0.31440179173378346
2006-08-26,5.158317308507909,6593333.333333333,5.117075602213542,8,5,3,5.116456031799316,5.176921844482422,4.809747123718262,0.30862895251058065
2006-08-27,5.130408907671337,5170666.666666666,5.117695172627767,8,6,3,5.117075602213542,5.116456031799316,4.836063263151382,0.2996264095663852
2006-08-28,5.102500506834764,3748000.0,5.118314743041992,8,0,3,5.117695172627767,5.117075602213542,4.86308224995931,0.286545672596616
2006-08-29,5.139711581552406,3211000.0,5.149013996124268,8,1,3,5.118314743041992,5.117695172627767,4.890566349029541,0.26906831314345336
2006-08-30,5.161107722012598,5801000.0,5.139711856842041,8,2,3,5.149013996124268,5.118314743041992,4.919518216451009,0.24697840157946746
2006-08-31,5.139711378326832,7023000.0,5.200178623199463,8,3,3,5.139711856842041,5.149013996124268,4.948604472478231,0.2170681238333253
2006-09-01,5.206690444556855,20559000.0,5.260645866394043,9,4,3,5.200178623199463,5.139711856842041,4.982404041290283,0.16755671381811224
2006-09-02,5.228319357992842,16573750.0,5.267623066902161,9,5,3,5.260645866394043,5.200178623199463,5.002652804056804,0.16304367454771573
2006-09-03,5.2499482714288295,12588500.0,5.274600267410278,9,6,3,5.267623066902161,5.260645866394043,5.023227107524872,0.15584451187728834
2006-09-04,5.271577184864817,8603250.0,5.281577467918396,9,0,3,5.274600267410278,5.267623066902161,5.04384800195694,0.14620420427619002
2006-09-05,5.2932060983008045,4618000.0,5.288554668426514,9,1,3,5.281577467918396,5.274600267410278,5.063616156578064,0.13626007587349118
2006-09-06,5.293206033195722,15694000.0,5.47739839553833,9,2,3,5.288554668426514,5.281577467918396,5.082531571388245,0.12607856640808407
2006-09-07,5.44297865077861,26549000.0,5.592751502990723,9,3,3,5.47739839553833,5.288554668426514,5.106656463940938,0.13015585018727296
2006-09-08,5.674613116536209,15176000.0,5.558330059051514,9,4,3,5.592751502990723,5.47739839553833,5.130068135261536,0.15135648063173887
2006-09-09,5.635851812202916,15805333.333333334,5.624068419138591,9,5,3,5.558330059051514,5.592751502990723,5.151464184125264,0.16488198308446528
2006-09-10,5.597090507869623,16434666.666666666,5.689806779225667,9,6,3,5.624068419138591,5.558330059051514,5.172849859131707,0.18283974685145477
2006-09-11,5.5583292035363305,17064000.0,5.755545139312744,9,0,3,5.689806779225667,5.624068419138591,5.196054768562317,0.20243875653586701
2006-09-12,5.67368284268557,16992000.0,5.776942253112793,9,1,3,5.755545139312744,5.689806779225667,5.2208824555079145,0.22350253446037646
2006-09-13,5.767641599810764,12355000.0,5.707174777984619,9,2,3,5.776942253112793,5.755545139312744,5.2458548784255985,0.24224875768954449
2006-09-14,5.660659633283466,13010000.0,5.84113073348999,9,3,3,5.707174777984619,5.776942253112793,5.267933217684428,0.2532293932455981
2006-09-15,5.841130580135988,19314000.0,6.043928623199463,9,4,3,5.84113073348999,5.707174777984619,5.293670550982157,0.2709333529560778
2006-09-16,5.932607040814872,20761333.333333332,6.048580328623454,9,5,3,6.043928623199463,5.84113073348999,5.326849913597107,0.2993393560460129
2006-09-17,6.024083501493756,22208666.666666668,6.053232034047445,9,6,3,6.048580328623454,6.043928623199463,5.362696152263218,0.3192550902134381
2006-09-18,6.11555996217264,23656000.0,6.057883739471436,9,0,3,6.053232034047445,6.048580328623454,5.3987283627192175,0.33431581405855304
2006-09-19,6.046719119242673,17263000.0,6.031835079193115,9,1,3,6.057883739471436,6.053232034047445,5.434078409936692,0.3462689424307751
2006-09-20,6.0560220068500445,13476000.0,6.190910339355469,9,2,3,6.031835079193115,6.057883739471436,5.4677229483922325,0.35385171007117955
2006-09-21,6.282077024418426,29063000.0,6.423477649688721,9,3,3,6.190910339355469,6.031835079193115,5.505832775433858,0.36831671805866184
2006-09-22,6.418826383657481,29874000.0,6.133234977722168,9,4,3,6.423477649688721,6.190910339355469,5.548686957359314,0.3976494261495685
2006-09-23,6.302543853628159,31808333.333333332,6.085792064666748,9,5,3,6.133234977722168,6.423477649688721,5.583820001284281,0.4012874269914735
2006-09-24,6.186261323598837,33742666.666666664,6.038349151611328,9,6,3,6.085792064666748,6.133234977722168,5.614115675290425,0.4038090782776872
2006-09-25,6.069978793569515,35677000.0,5.990906238555908,9,0,3,6.038349151611328,6.085792064666748,5.644845445950826,0.39968827236041654
2006-09-26,5.897878085070997,39969000.0,6.13974666595459,9,1,3,5.990906238555908,6.038349151611328,5.673973133828905,0.3916602651224339
2006-09-27,6.232771721843562,19633000.0,6.310914039611816,9,2,3,6.13974666595459,5.990906238555908,5.708041516939799,0.3860147981027325
2006-09-28,6.293237511300737,13395000.0,6.386263847351074,9,3,3,6.310914039611816,6.13974666595459,5.7477948268254595,0.38459486734294357
2006-09-29,6.369523553137741,20056000.0,6.544413089752197,9,4,3,6.386263847351074,6.310914039611816,5.78903648853302,0.3845086929986001
2006-09-30,6.427819654887444,19168333.333333332,6.532319227854411,9,5,3,6.544413089752197,6.386263847351074,5.835859862963359,0.3882213905932596
2006-10-01,6.486115756637148,18280666.666666668,6.520225365956624,10,6,4,6.532319227854411,6.544413089752197,5.880264549785191,0.3891888699065551
2006-10-02,6.544411858386852,17393000.0,6.508131504058838,10,0,4,6.520225365956624,6.532319227854411,5.922250533103943,0.3879792549948879
2006-10-03,6.363009192477943,16733000.0,6.482082843780518,10,1,4,6.508131504058838,6.520225365956624,5.963600814342499,0.38186173643093063
2006-10-04,6.511850177516025,13679000.0,6.476500034332275,10,2,4,6.482082843780518,6.508131504058838,6.00385023355484,0.37019261414793014
2006-10-05,6.499789414278349,25756000.0,6.761531829833984,10,3,4,6.476500034332275,6.482082843780518,6.043680985768636,0.35371719645921323
2006-10-06,6.743834063965832,35410000.0,6.999988079071045,10,4,4,6.761531829833984,6.476500034332275,6.092780224482218,0.3474603335819277
2006-10-07,6.728309794854009,35968000.0,6.927023251851399,10,5,4,6.999988079071045,6.761531829833984,6.143533213933309,0.36522015735716323
2006-10-08,6.712785525742184,36526000.0,6.854058424631755,10,6,4,6.927023251851399,6.999988079071045,6.188008938895332,0.37689020535762524
2006-10-09,6.697261256630361,37084000.0,6.781093597412109,10,0,4,6.854058424631755,6.927023251851399,6.231199884414673,0.37648571307891493
2006-10-10,6.627399820091482,26764000.0,6.698191642761231,10,1,4,6.781093597412109,6.854058424631755,6.2697673903571225,0.37137462155186035
2006-10-11,6.608772088131584,35483000.0,6.4737091064453125,10,2,4,6.698191642761231,6.781093597412109,6.303380219141642,0.3626032570306565
2006-10-12,6.436449696475226,15117000.0,6.558472156524658,10,3,4,6.4737091064453125,6.698191642761231,6.327319018046061,0.34862534037704773
2006-10-13,6.613426391367013,11321000.0,6.52866268157959,10,4,4,6.558472156524658,6.4737091064453125,6.3533700148264565,0.33501450136857913
2006-10-14,6.582377513226499,10481333.333333334,6.566232045491536,10,5,4,6.52866268157959,6.558472156524658,6.380752944946289,0.3132406399367644
2006-10-15,6.5513286350859845,9641666.666666666,6.603801409403483,10,6,4,6.566232045491536,6.52866268157959,6.404922988679674,0.2977592114416183
2006-10-16,6.52027975694547,8802000.0,6.64137077331543,10,0,4,6.603801409403483,6.566232045491536,6.423585414886475,0.29183976482824225
2006-10-17,6.622744442352207,9865000.0,6.4737091064453125,10,1,4,6.64137077331543,6.603801409403483,6.4433450963762064,0.2855745146409937
2006-10-18,6.483951848214168,8562000.0,6.562195301055908,10,2,4,6.4737091064453125,6.64137077331543,6.457360998789469,0.27592300931756353
2006-10-19,6.562199259525894,13414000.0,6.7373151779174805,10,3,4,6.562195301055908,6.4737091064453125,6.4741713841756185,0.26592727704169283
2006-10-20,6.781092725603998,5264000.0,6.633920669555664,10,4,4,6.7373151779174805,6.562195301055908,6.4976873874664305,0.2564879079441578
2006-10-21,6.736071757860587,5972333.333333333,6.6038031578063965,10,5,4,6.633920669555664,6.7373151779174805,6.512454398473104,0.25090874644287736
2006-10-22,6.691050790117175,6680666.666666667,6.573685646057129,10,6,4,6.6038031578063965,6.633920669555664,6.518465248743693,0.25086365279959916
2006-10-23,6.646029822373763,7389000.0,6.543568134307861,10,0,4,6.573685646057129,6.6038031578063965,6.533146937688191,0.2402028573319833
2006-10-24,6.53425577525641,8512000.0,6.632060050964356,10,1,4,6.543568134307861,6.573685646057129,6.548406140009562,0.22485412042580769
2006-10-25,6.636714431822394,11349000.0,6.5901408195495605,10,2,4,6.632060050964356,6.543568134307861,6.56819650332133,0.2035302214029136
2006-10-26,6.599456880018481,21152000.0,6.725204944610596,10,3,4,6.5901408195495605,6.632060050964356,6.588170989354452,0.17186202165755424
2006-10-27,6.613429120017628,26741000.0,6.766190052032471,10,4,4,6.725204944610596,6.5901408195495605,6.607686265309652,0.15118253768971052
2006-10-28,6.663728151829709,23651000.0,6.763084888458252,10,5,4,6.766190052032471,6.725204944610596,6.62286213239034,0.1429937446880021
2006-10-29,6.7140271836417895,20561000.0,6.759979724884034,10,6,4,6.763084888458252,6.766190052032471,6.63542283376058,0.13795547205722478
2006-10-30,6.76432621545387,17471000.0,6.756874561309815,10,0,4,6.759979724884034,6.763084888458252,6.642608388264974,0.13866386244057488
2006-10-31,6.771776624110787,35930000.0,6.902182102203369,10,1,4,6.756874561309815,6.759979724884034,6.65009356604682,0.138565876088209
2006-11-01,7.614755764006762,141283000.0,7.924003124237059,11,2,4,6.902182102203369,6.756874561309815,6.662825457255045,0.14367520933202532
2006-11-02,7.807571562139245,62536000.0,8.159667015075684,11,3,4,7.924003124237059,6.902182102203369,6.710021177927653,0.26899879595718
2006-11-03,8.165253824934295,42476000.0,8.337575912475586,11,4,4,8.159667015075684,7.924003124237059,6.765940650304159,0.37389643420507424
2006-11-04,8.237909086754804,60900333.33333333,8.548398971557617,11,5,4,8.337575912475586,8.159667015075684,6.827976512908935,0.4670142079164752
2006-11-05,8.310564348575314,79324666.66666666,8.759222030639648,11,6,4,8.548398971557617,8.337575912475586,6.88753875096639,0.5624446202844666
2006-11-06,8.383219610395823,97749000.0,8.97004508972168,11,0,4,8.759222030639648,8.548398971557617,6.946179882685343,0.6581417034782433
2006-11-07,8.917881230498441,71623000.0,8.616085052490234,11,1,4,8.97004508972168,8.759222030639648,7.014280610614352,0.754706992224719
2006-11-08,8.569510150896914,64172000.0,8.237907409667969,11,2,4,8.616085052490234,8.97004508972168,7.073014831542968,0.8084577002382932
2006-11-09,8.504306984298559,62982000.0,8.215551376342773,11,3,4,8.237907409667969,8.616085052490234,7.121575291951498,0.8336774556423896
2006-11-10,8.256545177511251,27782000.0,8.308707237243652,11,4,4,8.215551376342773,8.237907409667969,7.172153949737549,0.8529120268630196
2006-11-11,8.413962798117462,56576666.66666667,8.536916414896647,11,5,4,8.308707237243652,8.215551376342773,7.233320554097493,0.8667815302245027
2006-11-12,8.571380418723672,85371333.33333334,8.765125592549643,11,6,4,8.536916414896647,8.308707237243652,7.299268696043227,0.888653834679267
2006-11-13,8.728798039329883,114166000.0,8.993334770202637,11,0,4,8.765125592549643,8.536916414896647,7.373817459742228,0.9151905918940717
2006-11-14,9.016615229459411,38524000.0,8.86758041381836,11,1,4,8.993334770202637,8.765125592549643,7.454720883899265,0.9480273886923033
2006-11-15,8.868516661312977,56606000.0,8.876899719238281,11,2,4,8.86758041381836,8.993334770202637,7.5301801840464275,0.9678487855932889
2006-11-16,8.965387508399639,35647000.0,8.804243087768555,11,3,4,8.876899719238281,8.86758041381836,7.604697815577189,0.9829984371730038
2006-11-17,8.695257125662012,28516000.0,8.829388618469238,11,4,4,8.804243087768555,8.876899719238281,7.682382281621297,0.982625248820529
2006-11-18,8.714818346083867,26645333.333333332,8.872857729593912,11,5,4,8.829388618469238,8.804243087768555,7.757955392201741,0.9806838715745254
2006-11-19,8.734379566505721,24774666.666666668,8.916326840718588,11,6,4,8.872857729593912,8.829388618469238,7.82914014392429,0.9815499272631734
2006-11-20,8.753940786927576,22904000.0,8.959795951843262,11,0,4,8.916326840718588,8.872857729593912,7.90522034962972,0.9741405924582245
2006-11-21,9.034317472131548,59494000.0,9.370577812194824,11,1,4,8.959795951843262,8.916326840718588,7.983753442764282,0.9604770099828676
2006-11-22,9.477694416070682,42648000.0,9.618346214294434,11,2,4,9.370577812194824,8.959795951843262,8.076983181635539,0.9546113783846
2006-11-23,9.484678297787385,32124000.0,9.721737384796143,11,3,4,9.618346214294434,9.370577812194824,8.179475784301758,0.9493464160353664
2006-11-24,9.491662179504088,21600000.0,9.825128555297852,11,4,4,9.721737384796143,9.618346214294434,8.282465028762818,0.9432586907004563
2006-11-25,9.618964954272405,38947666.66666667,9.62362257639567,11,5,4,9.825128555297852,9.721737384796143,8.39029795328776,0.9279079753075327
2006-11-26,9.74626772904072,56295333.333333336,9.42211659749349,11,6,4,9.62362257639567,9.825128555297852,8.486911874347264,0.8990015633196556
2006-11-27,9.873570503809038,73643000.0,9.220610618591309,11,0,4,9.42211659749349,9.62362257639567,8.575442759195964,0.8533201540095224
2006-11-28,9.081818229577197,61511000.0,9.38454532623291,11,1,4,9.220610618591309,9.42211659749349,8.657360283533732,0.7888618899989596
2006-11-29,9.53637740515459,48996000.0,9.2401704788208,11,2,4,9.38454532623291,9.220610618591309,8.744845803578695,0.7130779078862286
2006-11-30,9.24669199206294,41254000.0,9.477696418762209,11,3,4,9.2401704788208,9.38454532623291,8.827622334162394,0.6112079964299648
2006-12-01,9.521472577100097,35210000.0,9.423667907714844,12,4,4,9.477696418762209,9.2401704788208,8.913472811381022,0.5026772573811874
2006-12-02,9.4835930217197,30232000.0,9.389824867248535,12,5,4,9.423667907714844,9.477696418762209,8.963461637496948,0.47467341295458854
2006-12-03,9.445713466339305,25254000.0,9.355981826782227,12,6,4,9.389824867248535,9.423667907714844,9.004466899236043,0.4555931141420119
2006-12-04,9.407833910958908,20276000.0,9.322138786315918,12,0,4,9.355981826782227,9.389824867248535,9.038413763046265,0.44192505813198707
2006-12-05,9.31468916896005,21264000.0,9.244829177856444,12,1,4,9.322138786315918,9.355981826782227,9.064205090204874,0.4348628229761765
2006-12-06,9.425530163213011,30071000.0,9.233647346496582,12,2,4,9.244829177856444,9.322138786315918,9.080391995112102,0.4321483815695157
2006-12-07,9.249485677106067,21763000.0,9.284881591796877,12,3,4,9.233647346496582,9.244829177856444,9.089178737004598,0.4325070876560002
2006-12-08,9.284879799879745,15976000.0,9.32400131225586,12,4,4,9.284881591796877,9.233647346496582,9.111471954981486,0.4244420837515387
2006-12-09,9.297921247646968,20680000.0,9.292953173319498,12,5,4,9.32400131225586,9.284881591796877,9.14767508506775,0.39247732661744195
2006-12-10,9.310962695414192,25384000.0,9.261905034383137,12,6,4,9.292953173319498,9.32400131225586,9.183588478300306,0.35138509504182586
2006-12-11,9.324004143181416,30088000.0,9.230856895446776,12,0,4,9.261905034383137,9.292953173319498,9.215361738204956,0.31023368062132767
2006-12-12,9.194524989137896,46602000.0,8.91880989074707,12,1,4,9.230856895446776,9.261905034383137,9.238493087556627,0.28253796965815237
2006-12-13,9.033384224293169,18912000.0,8.920676231384277,12,2,4,8.91880989074707,9.230856895446776,9.243615897496541,0.27495057174604004
2006-12-14,8.920674732479517,24111000.0,8.904840469360352,12,3,4,8.920676231384277,8.91880989074707,9.241193946202596,0.27753906839167464
2006-12-15,8.971904608905461,14585000.0,8.959795951843262,12,4,4,8.904840469360352,8.920676231384277,9.242435948053997,0.27588793406850926
2006-12-16,8.96197067180566,18409666.666666668,8.857646306355795,12,5,4,8.959795951843262,8.904840469360352,9.245199155807494,0.2724948582964224
2006-12-17,8.952036734705862,22234333.333333332,8.755496660868326,12,6,4,8.857646306355795,8.959795951843262,9.246979263093737,0.2696747645143917
2006-12-18,8.942102797606061,26059000.0,8.65334701538086,12,0,4,8.755496660868326,8.857646306355795,9.244516197840372,0.2739242961715929
2006-12-19,8.61142809366956,31954000.0,9.072504997253418,12,1,4,8.65334701538086,8.755496660868326,9.23719917403327,0.2868224189951535
2006-12-20,9.0725045290129,28211000.0,9.082751274108888,12,2,4,9.072504997253418,8.65334701538086,9.242405112584432,0.28217736931186277
2006-12-21,8.924404510138215,31084000.0,8.91508960723877,12,3,4,9.082751274108888,9.072504997253418,9.24650362332662,0.2788038144433792
2006-12-22,8.914153071711784,13194000.0,8.974699020385742,12,4,4,8.91508960723877,9.082751274108888,9.231320683161417,0.28416487668202156
2006-12-23,8.93278238917156,12452250.0,8.946521997451782,12,5,4,8.974699020385742,8.91508960723877,9.209865776697795,0.2781711928098031
2006-12-24,8.951411706631339,11710500.0,8.918344974517822,12,6,4,8.946521997451782,8.974699020385742,9.184025263786316,0.2646600032593657
2006-12-25,8.970041024091117,10968750.0,8.890167951583862,12,0,4,8.918344974517822,8.946521997451782,9.153799144426982,0.23950139582094968
2006-12-26,8.988670341550893,10227000.0,8.861990928649902,12,1,4,8.890167951583862,8.918344974517822,9.129350656933253,0.22699704781586652
2006-12-27,8.839638284073315,19987000.0,9.25600528717041,12,2,4,8.861990928649902,8.890167951583862,9.110679801305135,0.22511402740155545
2006-12-28,9.29512844380996,22386000.0,9.217816352844238,12,3,4,9.25600528717041,8.861990928649902,9.111859623591105,0.22580174302872322
2006-12-29,9.20290977285084,10887000.0,9.174034118652344,12,4,4,9.217816352844238,9.25600528717041,9.106301991144816,0.22085641342564982
2006-12-30,9.216881574197156,13967400.0,9.135284805297852,12,5,4,9.174034118652344,9.217816352844238,9.104097445805868,0.21980164833286603
2006-12-31,9.230853375543473,17047800.0,9.09653549194336,12,6,4,9.135284805297852,9.174034118652344,9.092683725357057,0.208323227142843
2007-01-01,9.244825176889792,20128200.0,9.057786178588866,1,0,1,9.09653549194336,9.135284805297852,9.081779311498005,0.19874221406875314
2007-01-02,9.25879697823611,23208600.0,9.019036865234375,1,1,1,9.057786178588866,9.09653549194336,9.070711355209351,0.19005118895313214
2007-01-03,9.272768779582426,26289000.0,8.980287551879883,1,2,1,9.019036865234375,9.057786178588866,9.05947985649109,0.1824139657682298
2007-01-04,9.025933924234277,27024000.0,9.42087745666504,1,3,1,8.980287551879883,9.019036865234375,9.048084815343222,0.17600520085591143
2007-01-05,9.406902332093052,29632000.0,9.413422584533691,1,4,1,9.42087745666504,8.980287551879883,9.053953091303507,0.18547144035953175
2007-01-06,9.345425010782563,25090000.0,9.414043108622232,1,5,1,9.413422584533691,9.42087745666504,9.059945599238079,0.19417739730991565
2007-01-07,9.283947689472072,20548000.0,9.414663632710775,1,6,1,9.414043108622232,9.413422584533691,9.064250983132258,0.20066043908887748
2007-01-08,9.222470368161582,16006000.0,9.415284156799316,1,0,1,9.414663632710775,9.414043108622232,9.067273060480753,0.205335599614698
2007-01-09,9.41714786219524,36952000.0,9.849349975585938,1,1,1,9.415284156799316,9.414663632710775,9.07135075993008,0.21110545872903283
2007-01-10,9.846556203019622,35099000.0,9.764516830444336,1,2,1,9.849349975585938,9.415284156799316,9.090932257970174,0.25256400503461535
2007-01-11,9.807401485307238,37671000.0,9.835369110107422,1,3,1,9.764516830444336,9.849349975585938,9.108720922470093,0.2800562072338549
2007-01-12,9.858669816155931,18233000.0,9.812056541442873,1,4,1,9.835369110107422,9.764516830444336,9.139272896448771,0.307294175147216
2007-01-13,9.848182607614428,18181750.0,9.829537391662598,1,5,1,9.812056541442873,9.835369110107422,9.168985573450724,0.32783667233265834
2007-01-14,9.837695399072924,18130500.0,9.847018241882324,1,6,1,9.829537391662598,9.812056541442873,9.199808804194133,0.3451578124809606
